"sub","age","sex","yomt","somt","prof","style","trial_No","trial_idx","mel","resp","resp_rt","conf","conf_rt","cond","deviance","dev","acc"
37,36,"m","0","0",1,1,3,32,"3a",2,2.06709,4,1.85094,"tonal","std",2,1
37,36,"m","0","0",1,1,4,4,"2a",1,1.70076,5,1.488175,"atonal","std",2,0
37,36,"m","0","0",1,1,5,27,"1b",1,3.3841,5,3.299025,"tonal","dev",1,1
37,36,"m","0","0",1,1,6,34,"3b",1,2.46788,4,1.26773,"tonal","std",2,0
37,36,"m","0","0",1,1,7,20,"6a",2,2.157025,3,2.18382,"atonal","std",2,1
37,36,"m","0","0",1,1,8,0,"1a",2,2.516965,4,1.43474,"atonal","std",2,1
37,36,"m","0","0",1,1,9,25,"1a",2,2.21784,6,1.100725,"tonal","dev",1,0
37,36,"m","0","0",1,1,10,11,"3b",2,2.64898,5,3.28334,"atonal","dev",1,0
37,36,"m","0","0",1,1,11,45,"6a",2,4.20302,4,1.20059,"tonal","dev",1,0
37,36,"m","0","0",1,1,12,47,"6b",2,2.06737,5,2.13623,"tonal","dev",1,0
37,36,"m","0","0",1,1,13,35,"3b",2,1.800865,6,1.969915,"tonal","dev",1,0
37,36,"m","0","0",1,1,14,3,"1b",2,1.80105,5,1.301315,"atonal","dev",1,0
37,36,"m","0","0",1,1,15,9,"3a",1,3.58423,5,1.81729,"atonal","dev",1,1
37,36,"m","0","0",1,1,16,12,"4a",1,2.78722,4,1.05518,"atonal","std",2,0
37,36,"m","0","0",1,1,17,44,"6a",2,4.53427,5,1.316675,"tonal","std",2,1
37,36,"m","0","0",1,1,18,14,"4b",2,2.920645,5,2.716675,"atonal","std",2,1
37,36,"m","0","0",1,1,19,7,"2b",1,6.583985,4,1.36647,"atonal","dev",1,1
37,36,"m","0","0",1,1,20,22,"6b",1,2.97012,4,1.238425,"atonal","std",2,0
37,36,"m","0","0",1,1,21,29,"2a",2,1.46753,5,1.23621,"tonal","dev",1,0
37,36,"m","0","0",1,1,22,30,"2b",2,1.584105,6,1.203765,"tonal","std",2,1
37,36,"m","0","0",1,1,23,43,"5b",2,4.534095,5,1.3328,"tonal","dev",1,0
37,36,"m","0","0",1,1,24,24,"1a",1,4.21949,4,0.915485,"tonal","std",2,0
37,36,"m","0","0",1,1,25,39,"4b",2,2.01667,5,1.300985,"tonal","dev",1,0
37,36,"m","0","0",1,1,26,19,"5b",2,4.203335,5,1.650805,"atonal","dev",1,0
37,36,"m","0","0",1,1,27,23,"6b",2,3.15072,5,2.23334,"atonal","dev",1,0
37,36,"m","0","0",1,1,28,36,"4a",2,7.58593,5,2.53361,"tonal","std",2,1
37,36,"m","0","0",1,1,29,21,"6a",1,6.284095,3,1.866495,"atonal","dev",1,1
37,36,"m","0","0",1,1,30,38,"4b",2,1.75065,5,1.783575,"tonal","std",2,1
37,36,"m","0","0",1,1,31,28,"2a",2,2.96792,5,8.15221,"tonal","std",2,1
37,36,"m","0","0",1,1,32,31,"2b",2,9.274035,4,2.534595,"tonal","dev",1,0
37,36,"m","0","0",1,1,33,16,"5a",2,3.532585,6,2.602755,"atonal","std",2,1
37,36,"m","0","0",1,1,34,37,"4a",2,3.42016,3,22.26807,"tonal","dev",1,0
37,36,"m","0","0",1,1,35,46,"6b",1,4.11737,6,2.23346,"tonal","std",2,0
37,36,"m","0","0",1,1,36,18,"5b",1,1.79911,7,1.117855,"atonal","std",2,0
37,36,"m","0","0",1,1,37,2,"1b",1,1.45086,5,2.032545,"atonal","std",2,0
37,36,"m","0","0",1,1,38,6,"2b",1,2.30084,6,2.08764,"atonal","std",2,0
37,36,"m","0","0",1,1,39,17,"5a",1,1.88435,5,3.900625,"atonal","dev",1,1
37,36,"m","0","0",1,1,40,13,"4a",1,3.03399,5,1.61581,"atonal","dev",1,1
37,36,"m","0","0",1,1,41,33,"3a",2,2.30223,5,2.017555,"tonal","dev",1,0
37,36,"m","0","0",1,1,42,10,"3b",1,1.03329,6,0.88341,"atonal","std",2,0
37,36,"m","0","0",1,1,43,26,"1b",1,3.421515,5,0.81825,"tonal","std",2,0
37,36,"m","0","0",1,1,44,42,"5b",2,1.750605,4,1.21734,"tonal","std",2,1
37,36,"m","0","0",1,1,45,41,"5a",1,3.553745,7,1.13241,"tonal","dev",1,1
37,36,"m","0","0",1,1,46,1,"1a",1,2.0338,6,0.64884,"atonal","dev",1,1
37,36,"m","0","0",1,1,47,15,"4b",1,1.001765,5,1.616695,"atonal","dev",1,1
38,21,"f","1","4",1,1,0,42,"5b",1,3.734,3,3.119,"tonal","std",2,0
38,21,"f","1","4",1,1,1,41,"5a",2,5.904,3,1.534,"tonal","dev",1,0
38,21,"f","1","4",1,1,2,12,"4a",2,3.535,3,0.7,"atonal","std",2,1
38,21,"f","1","4",1,1,3,16,"5a",2,2.737,3,1.604,"atonal","std",2,1
38,21,"f","1","4",1,1,4,28,"2a",2,4.372,3,1.242,"tonal","std",2,1
38,21,"f","1","4",1,1,5,33,"3a",2,2.755,3,0.651,"tonal","dev",1,0
38,21,"f","1","4",1,1,6,6,"2b",2,2.235,3,0.984,"atonal","std",2,1
38,21,"f","1","4",1,1,7,15,"4b",2,3.335,3,0.655,"atonal","dev",1,0
38,21,"f","1","4",1,1,8,40,"5a",1,5.718,3,0.488,"tonal","std",2,0
38,21,"f","1","4",1,1,9,25,"1a",2,1.908,4,2.002,"tonal","dev",1,0
38,21,"f","1","4",1,1,10,30,"2b",2,2.686,4,0.968,"tonal","std",2,1
38,21,"f","1","4",1,1,11,37,"4a",2,2.033,3,0.619,"tonal","dev",1,0
38,21,"f","1","4",1,1,12,18,"5b",2,10.26,3,0.319,"atonal","std",2,1
38,21,"f","1","4",1,1,13,4,"2a",2,1.801,3,0.373,"atonal","std",2,1
38,21,"f","1","4",1,1,14,26,"1b",2,5.284,3,0.435,"tonal","std",2,1
38,21,"f","1","4",1,1,15,29,"2a",2,1.602,4,2.018,"tonal","dev",1,0
38,21,"f","1","4",1,1,16,11,"3b",2,4.575,4,1.002,"atonal","dev",1,0
38,21,"f","1","4",1,1,17,10,"3b",1,2.102,4,1.735,"atonal","std",2,0
38,21,"f","1","4",1,1,18,44,"6a",2,4.517,4,0.768,"tonal","std",2,1
38,21,"f","1","4",1,1,19,3,"1b",2,6.752,3,2.692,"atonal","dev",1,0
38,21,"f","1","4",1,1,20,13,"4a",2,7.52,3,1.202,"atonal","dev",1,0
38,21,"f","1","4",1,1,21,47,"6b",2,3.484,3,0.686,"tonal","dev",1,0
38,21,"f","1","4",1,1,22,39,"4b",2,1.301,3,0.318,"tonal","dev",1,0
38,21,"f","1","4",1,1,23,8,"3a",2,2.489,3,0.518,"atonal","std",2,1
38,21,"f","1","4",1,1,24,20,"6a",2,3.035,4,1.284,"atonal","std",2,1
38,21,"f","1","4",1,1,25,1,"1a",2,2.068,4,0.322,"atonal","dev",1,0
38,21,"f","1","4",1,1,26,0,"1a",2,2.719,2,2.268,"atonal","std",2,1
38,21,"f","1","4",1,1,27,35,"3b",2,27.838,2,3.034,"tonal","dev",1,0
38,21,"f","1","4",1,1,28,36,"4a",2,2.735,2,2.992,"tonal","std",2,1
38,21,"f","1","4",1,1,29,7,"2b",2,2.834,2,1.19,"atonal","dev",1,0
38,21,"f","1","4",1,1,30,23,"6b",2,3.551,2,0.19,"atonal","dev",1,0
38,21,"f","1","4",1,1,31,43,"5b",2,1.575,2,0.251,"tonal","dev",1,0
38,21,"f","1","4",1,1,32,22,"6b",1,0.84,1,0.893,"atonal","std",2,0
38,21,"f","1","4",1,1,33,5,"2a",2,2.801,1,0.302,"atonal","dev",1,0
38,21,"f","1","4",1,1,34,14,"4b",2,2.384,1,0.302,"atonal","std",2,1
38,21,"f","1","4",1,1,35,38,"4b",2,6.716,1,1.124,"tonal","std",2,1
38,21,"f","1","4",1,1,36,9,"3a",2,3.667,2,0.518,"atonal","dev",1,0
38,21,"f","1","4",1,1,37,45,"6a",2,42.856,1,0.3,"tonal","dev",1,0
38,21,"f","1","4",1,1,38,34,"3b",1,8.385,1,0.317,"tonal","std",2,0
38,21,"f","1","4",1,1,39,17,"5a",2,6.768,1,0.284,"atonal","dev",1,0
38,21,"f","1","4",1,1,40,31,"2b",2,6.073,1,0.476,"tonal","dev",1,0
38,21,"f","1","4",1,1,41,27,"1b",2,5.309,2,0.771,"tonal","dev",1,0
38,21,"f","1","4",1,1,42,2,"1b",2,5.652,2,1.034,"atonal","std",2,1
38,21,"f","1","4",1,1,43,46,"6b",1,2.904,2,2.405,"tonal","std",2,0
38,21,"f","1","4",1,1,44,24,"1a",1,1.284,1,0.573,"tonal","std",2,0
38,21,"f","1","4",1,1,45,19,"5b",2,10.54,1,0.686,"atonal","dev",1,0
38,21,"f","1","4",1,1,46,32,"3a",2,2.534,1,0.984,"tonal","std",2,1
38,21,"f","1","4",1,1,47,21,"6a",1,2.059,4,2.351,"atonal","dev",1,1
39,51,"f","0","0",1,1,0,47,"6b",2,4.338625,5,6.982545,"tonal","dev",1,0
39,51,"f","0","0",1,1,1,40,"5a",2,8.269285,4,2.925115,"tonal","std",2,1
39,51,"f","0","0",1,1,2,21,"6a",1,2.346535,5,5.630455,"atonal","dev",1,1
39,51,"f","0","0",1,1,3,28,"2a",2,2.962625,6,1.805575,"tonal","std",2,1
39,51,"f","0","0",1,1,4,10,"3b",1,3.461985,5,4.301505,"atonal","std",2,0
39,51,"f","0","0",1,1,5,33,"3a",1,2.79194,6,1.710305,"tonal","dev",1,1
39,51,"f","0","0",1,1,6,13,"4a",2,4.906295,4,2.28888,"atonal","dev",1,0
39,51,"f","0","0",1,1,7,12,"4a",2,4.84493,5,3.277635,"atonal","std",2,1
39,51,"f","0","0",1,1,8,26,"1b",2,2.957665,3,3.88476,"tonal","std",2,1
39,51,"f","0","0",1,1,9,27,"1b",1,2.13714,6,2.99396,"tonal","dev",1,1
39,51,"f","0","0",1,1,10,36,"4a",2,2.84297,5,1.717445,"tonal","std",2,1
39,51,"f","0","0",1,1,11,43,"5b",2,4.736385,4,1.615975,"tonal","dev",1,0
39,51,"f","0","0",1,1,12,18,"5b",2,5.05738,6,2.491265,"atonal","std",2,1
39,51,"f","0","0",1,1,13,9,"3a",1,2.119295,6,1.656305,"atonal","dev",1,1
39,51,"f","0","0",1,1,14,44,"6a",2,3.93476,5,1.734495,"tonal","std",2,1
39,51,"f","0","0",1,1,15,8,"3a",2,6.102515,4,2.18896,"atonal","std",2,1
39,51,"f","0","0",1,1,16,16,"5a",1,2.526925,4,1.479235,"atonal","std",2,0
39,51,"f","0","0",1,1,17,29,"2a",1,1.98729,7,1.345245,"tonal","dev",1,1
39,51,"f","0","0",1,1,18,37,"4a",2,2.390565,5,2.19464,"tonal","dev",1,0
39,51,"f","0","0",1,1,19,22,"6b",1,5.029105,5,1.694465,"atonal","std",2,0
39,51,"f","0","0",1,1,20,41,"5a",2,2.977325,5,3.279215,"tonal","dev",1,0
39,51,"f","0","0",1,1,21,2,"1b",1,3.36503,5,1.982915,"atonal","std",2,0
39,51,"f","0","0",1,1,22,32,"3a",2,2.72558,5,1.41545,"tonal","std",2,1
39,51,"f","0","0",1,1,23,7,"2b",2,1.632385,5,1.464045,"atonal","dev",1,0
39,51,"f","0","0",1,1,24,5,"2a",2,2.60554,5,1.668935,"atonal","dev",1,0
39,51,"f","0","0",1,1,25,38,"4b",1,1.71707,5,1.013015,"tonal","std",2,0
39,51,"f","0","0",1,1,26,25,"1a",1,1.66795,5,0.890995,"tonal","dev",1,1
39,51,"f","0","0",1,1,27,19,"5b",2,2.373425,5,2.36675,"atonal","dev",1,0
39,51,"f","0","0",1,1,28,42,"5b",2,2.29232,5,1.58176,"tonal","std",2,1
39,51,"f","0","0",1,1,29,31,"2b",2,1.899185,5,1.0949,"tonal","dev",1,0
39,51,"f","0","0",1,1,30,15,"4b",2,3.716455,5,1.233445,"atonal","dev",1,0
39,51,"f","0","0",1,1,31,0,"1a",1,1.68012,5,1.362925,"atonal","std",2,0
39,51,"f","0","0",1,1,32,11,"3b",2,1.9379,5,0.826515,"atonal","dev",1,0
39,51,"f","0","0",1,1,33,3,"1b",2,2.523625,5,1.21288,"atonal","dev",1,0
39,51,"f","0","0",1,1,34,14,"4b",2,1.731095,5,0.76954,"atonal","std",2,1
39,51,"f","0","0",1,1,35,30,"2b",2,1.66581,5,0.80952,"tonal","std",2,1
39,51,"f","0","0",1,1,36,45,"6a",2,3.263265,5,1.78187,"tonal","dev",1,0
39,51,"f","0","0",1,1,37,35,"3b",2,2.11884,5,1.23239,"tonal","dev",1,0
39,51,"f","0","0",1,1,38,24,"1a",2,9.969515,5,1.71402,"tonal","std",2,1
39,51,"f","0","0",1,1,39,46,"6b",2,1.86727,5,0.982175,"tonal","std",2,1
39,51,"f","0","0",1,1,40,6,"2b",2,1.614955,5,0.822725,"atonal","std",2,1
39,51,"f","0","0",1,1,41,17,"5a",2,1.348535,5,0.65612,"atonal","dev",1,0
39,51,"f","0","0",1,1,42,23,"6b",2,2.013105,5,0.721155,"atonal","dev",1,0
39,51,"f","0","0",1,1,43,34,"3b",2,2.42186,5,1.078445,"tonal","std",2,1
39,51,"f","0","0",1,1,44,1,"1a",1,1.868035,5,0.99249,"atonal","dev",1,1
39,51,"f","0","0",1,1,45,4,"2a",2,1.59789,5,0.69069,"atonal","std",2,1
39,51,"f","0","0",1,1,46,20,"6a",2,1.454545,5,0.695075,"atonal","std",2,1
39,51,"f","0","0",1,1,47,39,"4b",2,1.683565,5,0.746635,"tonal","dev",1,0
40,20,"m","1","20",1,5,0,17,"5a",2,11.00273,4,7.469045,"atonal","dev",1,0
40,20,"m","1","20",1,5,1,5,"2a",2,9.667175,3,4.367735,"atonal","dev",1,0
40,20,"m","1","20",1,5,2,22,"6b",1,4.46766,3,7.38458,"atonal","std",2,0
40,20,"m","1","20",1,5,3,28,"2a",2,2.90767,5,8.30859,"tonal","std",2,1
40,20,"m","1","20",1,5,4,29,"2a",1,2.884195,6,7.223915,"tonal","dev",1,1
40,20,"m","1","20",1,5,5,12,"4a",2,13.667375,4,4.08342,"atonal","std",2,1
40,20,"m","1","20",1,5,6,43,"5b",2,13.716565,3,6.38444,"tonal","dev",1,0
40,20,"m","1","20",1,5,7,24,"1a",2,2.904695,5,2.78383,"tonal","std",2,1
40,20,"m","1","20",1,5,8,13,"4a",1,1.955345,4,1.48759,"atonal","dev",1,1
40,20,"m","1","20",1,5,9,4,"2a",2,9.600245,4,5.66731,"atonal","std",2,1
40,20,"m","1","20",1,5,10,27,"1b",2,2.774205,5,2.31787,"tonal","dev",1,0
40,20,"m","1","20",1,5,11,26,"1b",2,2.383505,5,1.636245,"tonal","std",2,1
40,20,"m","1","20",1,5,12,20,"6a",1,2.7674,4,1.93633,"atonal","std",2,0
40,20,"m","1","20",1,5,13,1,"1a",1,2.90182,5,4.790235,"atonal","dev",1,1
40,20,"m","1","20",1,5,14,8,"3a",2,1.91896,5,3.651415,"atonal","std",2,1
40,20,"m","1","20",1,5,15,11,"3b",1,2.122775,7,3.035065,"atonal","dev",1,1
40,20,"m","1","20",1,5,16,44,"6a",1,7.572905,5,1.801285,"tonal","std",2,0
40,20,"m","1","20",1,5,17,19,"5b",2,3.0671,4,2.13448,"atonal","dev",1,0
40,20,"m","1","20",1,5,18,6,"2b",2,8.521955,5,3.58426,"atonal","std",2,1
40,20,"m","1","20",1,5,19,30,"2b",2,18.49963,4,3.53453,"tonal","std",2,1
40,20,"m","1","20",1,5,20,40,"5a",2,1.76928,5,3.737655,"tonal","std",2,1
40,20,"m","1","20",1,5,21,45,"6a",1,3.73416,6,1.95428,"tonal","dev",1,1
40,20,"m","1","20",1,5,22,42,"5b",1,1.41712,5,0.734535,"tonal","std",2,0
40,20,"m","1","20",1,5,23,3,"1b",1,1.866405,6,1.31791,"atonal","dev",1,1
40,20,"m","1","20",1,5,24,31,"2b",1,1.106045,5,2.27449,"tonal","dev",1,1
40,20,"m","1","20",1,5,25,41,"5a",1,3.56755,5,1.07171,"tonal","dev",1,1
40,20,"m","1","20",1,5,26,38,"4b",2,1.61701,5,1.667155,"tonal","std",2,1
40,20,"m","1","20",1,5,27,21,"6a",1,1.26543,5,1.618655,"atonal","dev",1,1
40,20,"m","1","20",1,5,28,32,"3a",2,3.05139,5,1.153465,"tonal","std",2,1
40,20,"m","1","20",1,5,29,16,"5a",2,1.687985,5,0.804985,"atonal","std",2,1
40,20,"m","1","20",1,5,30,18,"5b",2,3.50889,6,2.82309,"atonal","std",2,1
40,20,"m","1","20",1,5,31,35,"3b",1,2.18658,6,1.53731,"tonal","dev",1,1
40,20,"m","1","20",1,5,32,33,"3a",1,2.60651,6,3.00502,"tonal","dev",1,1
40,20,"m","1","20",1,5,33,34,"3b",2,1.220745,6,0.499925,"tonal","std",2,1
40,20,"m","1","20",1,5,34,37,"4a",2,2.65366,6,0.401065,"tonal","dev",1,0
40,20,"m","1","20",1,5,35,23,"6b",1,1.351385,6,5.775425,"atonal","dev",1,1
40,20,"m","1","20",1,5,36,39,"4b",1,2.034265,6,3.54157,"tonal","dev",1,1
40,20,"m","1","20",1,5,37,25,"1a",1,3.9763,6,1.738445,"tonal","dev",1,1
40,20,"m","1","20",1,5,38,36,"4a",2,1.3703,6,1.038225,"tonal","std",2,1
40,20,"m","1","20",1,5,39,10,"3b",2,8.391935,4,1.70502,"atonal","std",2,1
40,20,"m","1","20",1,5,40,0,"1a",2,8.583375,4,8.15261,"atonal","std",2,1
40,20,"m","1","20",1,5,41,9,"3a",1,2.038965,5,2.55176,"atonal","dev",1,1
40,20,"m","1","20",1,5,42,14,"4b",1,1.385455,4,1.60457,"atonal","std",2,0
40,20,"m","1","20",1,5,43,47,"6b",1,1.64094,5,1.423155,"tonal","dev",1,1
40,20,"m","1","20",1,5,44,15,"4b",2,1.67249,5,3.539235,"atonal","dev",1,0
40,20,"m","1","20",1,5,45,46,"6b",2,4.80101,5,1.316015,"tonal","std",2,1
40,20,"m","1","20",1,5,46,2,"1b",1,1.41792,7,1.17182,"atonal","std",2,0
40,20,"m","1","20",1,5,47,7,"2b",1,1.11953,7,1.085185,"atonal","dev",1,1
41,36,"m","0","0",1,1,0,25,"1a",1,8.425,5,4.348,"tonal","dev",1,1
41,36,"m","0","0",1,1,1,17,"5a",1,6.008,5,2.407,"atonal","dev",1,1
41,36,"m","0","0",1,1,2,18,"5b",1,0.757,5,1.073,"atonal","std",2,0
41,36,"m","0","0",1,1,3,33,"3a",2,0.607,6,2.523,"tonal","dev",1,0
41,36,"m","0","0",1,1,4,7,"2b",2,1.03,6,3.226,"atonal","dev",1,0
41,36,"m","0","0",1,1,5,3,"1b",1,1.27,5,2.475,"atonal","dev",1,1
41,36,"m","0","0",1,1,6,2,"1b",2,1.309,5,0.975,"atonal","std",2,1
41,36,"m","0","0",1,1,7,37,"4a",2,1.091,6,1.238,"tonal","dev",1,0
41,36,"m","0","0",1,1,8,29,"2a",1,0.708,6,0.886,"tonal","dev",1,1
41,36,"m","0","0",1,1,9,46,"6b",1,0.695,5,2.332,"tonal","std",2,0
41,36,"m","0","0",1,1,10,24,"1a",2,1.241,6,1.138,"tonal","std",2,1
41,36,"m","0","0",1,1,11,32,"3a",2,0.84,6,0.988,"tonal","std",2,1
41,36,"m","0","0",1,1,12,36,"4a",2,0.867,6,0.807,"tonal","std",2,1
41,36,"m","0","0",1,1,13,30,"2b",1,0.985,5,2.024,"tonal","std",2,0
41,36,"m","0","0",1,1,14,1,"1a",1,21.206,5,1.839,"atonal","dev",1,1
41,36,"m","0","0",1,1,15,35,"3b",2,3.573,5,2.181,"tonal","dev",1,0
41,36,"m","0","0",1,1,16,27,"1b",2,0.877,6,1.367,"tonal","dev",1,0
41,36,"m","0","0",1,1,17,8,"3a",1,8.159,6,2.373,"atonal","std",2,0
41,36,"m","0","0",1,1,18,20,"6a",2,1.542,6,0.84,"atonal","std",2,1
41,36,"m","0","0",1,1,19,0,"1a",2,1.642,6,0.477,"atonal","std",2,1
41,36,"m","0","0",1,1,20,21,"6a",2,4.778,6,0.489,"atonal","dev",1,0
41,36,"m","0","0",1,1,21,4,"2a",2,0.44,5,0.87,"atonal","std",2,1
41,36,"m","0","0",1,1,22,6,"2b",1,1.495,5,0.822,"atonal","std",2,0
41,36,"m","0","0",1,1,23,22,"6b",2,2.892,6,0.773,"atonal","std",2,1
41,36,"m","0","0",1,1,24,15,"4b",2,2.856,5,1.488,"atonal","dev",1,0
41,36,"m","0","0",1,1,25,14,"4b",1,1.738,5,1.426,"atonal","std",2,0
41,36,"m","0","0",1,1,26,47,"6b",1,1.385,6,0.876,"tonal","dev",1,1
41,36,"m","0","0",1,1,27,9,"3a",2,3.322,5,0.565,"atonal","dev",1,0
41,36,"m","0","0",1,1,28,12,"4a",1,1.153,5,0.675,"atonal","std",2,0
41,36,"m","0","0",1,1,29,26,"1b",2,1.024,6,0.908,"tonal","std",2,1
41,36,"m","0","0",1,1,30,38,"4b",2,1.038,6,0.641,"tonal","std",2,1
41,36,"m","0","0",1,1,31,28,"2a",2,0.937,6,1.806,"tonal","std",2,1
41,36,"m","0","0",1,1,32,13,"4a",1,0.425,6,0.791,"atonal","dev",1,1
41,36,"m","0","0",1,1,33,23,"6b",1,0.613,6,0.938,"atonal","dev",1,1
41,36,"m","0","0",1,1,34,11,"3b",2,0.587,6,0.72,"atonal","dev",1,0
41,36,"m","0","0",1,1,35,16,"5a",2,0.87,7,0.642,"atonal","std",2,1
41,36,"m","0","0",1,1,36,31,"2b",1,0.469,6,0.926,"tonal","dev",1,1
41,36,"m","0","0",1,1,37,39,"4b",2,1.003,6,0.403,"tonal","dev",1,0
41,36,"m","0","0",1,1,38,42,"5b",1,0.504,6,0.705,"tonal","std",2,0
41,36,"m","0","0",1,1,39,19,"5b",2,2.655,6,0.552,"atonal","dev",1,0
41,36,"m","0","0",1,1,40,34,"3b",2,4.81,6,0.528,"tonal","std",2,1
41,36,"m","0","0",1,1,41,43,"5b",2,2.15,6,0.443,"tonal","dev",1,0
41,36,"m","0","0",1,1,42,44,"6a",2,0.686,6,0.6,"tonal","std",2,1
41,36,"m","0","0",1,1,43,5,"2a",1,0.441,5,0.927,"atonal","dev",1,1
41,36,"m","0","0",1,1,44,45,"6a",2,0.675,6,1.36,"tonal","dev",1,0
41,36,"m","0","0",1,1,45,41,"5a",2,1.071,6,0.792,"tonal","dev",1,0
41,36,"m","0","0",1,1,46,10,"3b",2,0.604,6,0.78,"atonal","std",2,1
41,36,"m","0","0",1,1,47,40,"5a",2,0.97,7,0.673,"tonal","std",2,1
42,53,"m","2","9",1,1,0,32,"3a",2,3.017,6,3.239,"tonal","std",2,1
42,53,"m","2","9",1,1,1,23,"6b",1,2.274,7,2.394,"atonal","dev",1,1
42,53,"m","2","9",1,1,2,6,"2b",1,1.812,6,1.287,"atonal","std",2,0
42,53,"m","2","9",1,1,3,22,"6b",1,10.516,4,3.299,"atonal","std",2,0
42,53,"m","2","9",1,1,4,3,"1b",1,2.534,5,1.972,"atonal","dev",1,1
42,53,"m","2","9",1,1,5,41,"5a",2,1.891,6,2.836,"tonal","dev",1,0
42,53,"m","2","9",1,1,6,5,"2a",2,4.666,5,2.816,"atonal","dev",1,0
42,53,"m","2","9",1,1,7,30,"2b",2,1.932,7,2.313,"tonal","std",2,1
42,53,"m","2","9",1,1,8,19,"5b",1,2.116,7,1.77,"atonal","dev",1,1
42,53,"m","2","9",1,1,9,33,"3a",2,3.806,5,2.997,"tonal","dev",1,0
42,53,"m","2","9",1,1,10,2,"1b",1,1.57,5,1.851,"atonal","std",2,0
42,53,"m","2","9",1,1,11,40,"5a",2,3.584,6,2.133,"tonal","std",2,1
42,53,"m","2","9",1,1,12,1,"1a",1,4.043,4,1.488,"atonal","dev",1,1
42,53,"m","2","9",1,1,13,25,"1a",1,1.65,5,3.039,"tonal","dev",1,1
42,53,"m","2","9",1,1,14,46,"6b",2,1.992,6,1.816,"tonal","std",2,1
42,53,"m","2","9",1,1,15,26,"1b",2,2.398,5,2.193,"tonal","std",2,1
42,53,"m","2","9",1,1,16,17,"5a",1,1.407,7,1.288,"atonal","dev",1,1
42,53,"m","2","9",1,1,17,16,"5a",1,1.669,5,1.01,"atonal","std",2,0
42,53,"m","2","9",1,1,18,43,"5b",1,2.313,7,1.006,"tonal","dev",1,1
42,53,"m","2","9",1,1,19,38,"4b",2,2.453,6,1.85,"tonal","std",2,1
42,53,"m","2","9",1,1,20,36,"4a",1,6.132,4,2.293,"tonal","std",2,0
42,53,"m","2","9",1,1,21,47,"6b",1,1.393,5,1.328,"tonal","dev",1,1
42,53,"m","2","9",1,1,22,21,"6a",1,1.57,7,0.825,"atonal","dev",1,1
42,53,"m","2","9",1,1,23,18,"5b",2,1.895,5,0.725,"atonal","std",2,1
42,53,"m","2","9",1,1,24,29,"2a",1,1.452,7,0.744,"tonal","dev",1,1
42,53,"m","2","9",1,1,25,9,"3a",1,1.308,7,0.99,"atonal","dev",1,1
42,53,"m","2","9",1,1,26,14,"4b",2,1.428,6,1.146,"atonal","std",2,1
42,53,"m","2","9",1,1,27,28,"2a",2,1.653,6,1.85,"tonal","std",2,1
42,53,"m","2","9",1,1,28,11,"3b",1,0.746,7,0.806,"atonal","dev",1,1
42,53,"m","2","9",1,1,29,37,"4a",1,1.508,5,0.807,"tonal","dev",1,1
42,53,"m","2","9",1,1,30,12,"4a",1,5.531,4,0.73,"atonal","std",2,0
42,53,"m","2","9",1,1,31,4,"2a",1,1.73,4,0.725,"atonal","std",2,0
42,53,"m","2","9",1,1,32,8,"3a",1,1.548,6,0.585,"atonal","std",2,0
42,53,"m","2","9",1,1,33,42,"5b",2,2.318,6,1.032,"tonal","std",2,1
42,53,"m","2","9",1,1,34,27,"1b",1,0.448,7,0.644,"tonal","dev",1,1
42,53,"m","2","9",1,1,35,24,"1a",1,1.429,5,0.668,"tonal","std",2,0
42,53,"m","2","9",1,1,36,34,"3b",2,1.126,7,0.706,"tonal","std",2,1
42,53,"m","2","9",1,1,37,0,"1a",1,0.971,7,0.926,"atonal","std",2,0
42,53,"m","2","9",1,1,38,31,"2b",1,1.168,7,0.646,"tonal","dev",1,1
42,53,"m","2","9",1,1,39,45,"6a",1,0.467,7,0.523,"tonal","dev",1,1
42,53,"m","2","9",1,1,40,15,"4b",1,0.687,7,0.584,"atonal","dev",1,1
42,53,"m","2","9",1,1,41,35,"3b",1,0.663,7,0.524,"tonal","dev",1,1
42,53,"m","2","9",1,1,42,7,"2b",1,0.524,7,0.542,"atonal","dev",1,1
42,53,"m","2","9",1,1,43,39,"4b",1,1.047,6,0.565,"tonal","dev",1,1
42,53,"m","2","9",1,1,44,13,"4a",1,0.872,7,0.583,"atonal","dev",1,1
42,53,"m","2","9",1,1,45,44,"6a",2,3.122,4,1.207,"tonal","std",2,1
42,53,"m","2","9",1,1,46,20,"6a",1,0.423,6,0.684,"atonal","std",2,0
42,53,"m","2","9",1,1,47,10,"3b",1,3.54,5,1.006,"atonal","std",2,0
43,24,"m","0","0",1,1,0,2,"1b",1,6.25111,1,1.924215,"atonal","std",2,0
43,24,"m","0","0",1,1,1,10,"3b",2,3.113405,1,1.2029,"atonal","std",2,1
43,24,"m","0","0",1,1,2,0,"1a",2,9.79925,1,1.223655,"atonal","std",2,1
43,24,"m","0","0",1,1,3,32,"3a",2,2.03693,2,1.531315,"tonal","std",2,1
43,24,"m","0","0",1,1,4,41,"5a",2,1.410175,3,1.05564,"tonal","dev",1,0
43,24,"m","0","0",1,1,5,1,"1a",1,3.07701,3,1.28076,"atonal","dev",1,1
43,24,"m","0","0",1,1,6,20,"6a",1,1.4722,3,1.128035,"atonal","std",2,0
43,24,"m","0","0",1,1,7,22,"6b",2,2.79854,1,2.18782,"atonal","std",2,1
